Date,Time,Total,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Mean,Vpp
2021-08-02,1500,92,4,76,3,1,1,5,0,0,0,2,0,0,0,66.5,96.5
2021-08-02,1600,346,44,177,42,2,33,10,0,3,16,16,0,0,3,64.9,78.5
2021-08-02,1700,369,45,189,39,12,48,10,0,2,14,8,0,0,2,72.3,86.9
2021-08-02,1800,358,35,171,30,3,47,19,0,5,28,14,0,0,6,68.3,83.2
2021-08-02,1900,295,11,135,23,7,50,15,0,5,27,19,0,0,3,68.5,81
2021-08-02,2000,242,8,110,22,4,36,12,1,3,18,27,0,0,1,66,82.4
2021-08-02,2100,205,8,80,13,3,38,14,0,5,23,20,0,0,1,69,83.8
2021-08-02,2200,217,1,77,12,4,37,14,1,4,41,24,0,0,2,66.9,81.9
2021-08-02,2300,233,2,93,9,9,50,13,0,9,17,29,0,0,2,68.7,82.4
2021-08-02,07-19,1165,128,613,114,18,129,44,0,10,58,40,0,0,11,68.4,84.6
2021-08-02,06-22,1907,155,938,172,32,253,85,1,23,126,106,0,0,16,68.2,83.7
2021-08-02,06-00,2357,158,1108,193,45,340,112,2,36,184,159,0,0,20,68.1,83.3
2021-08-02,00-00,2357,158,1108,193,45,340,112,2,36,184,159,0,0,20,68.1,83.3
2021-08-03,0000,213,3,54,13,8,65,10,1,2,29,25,0,0,3,68.6,82.4
2021-08-03,0100,191,3,47,8,15,50,13,0,2,34,19,0,0,0,73.3,88.8
2021-08-03,0200,162,1,44,16,21,45,5,1,2,10,16,0,0,1,76.9,89.2
2021-08-03,0300,141,0,37,14,12,45,12,0,3,10,8,0,0,0,73.2,86.3
2021-08-03,0400,165,4,62,14,1,41,16,0,3,11,10,0,0,3,71.5,86.2
2021-08-03,0500,260,47,110,20,3,39,16,0,3,11,11,0,0,0,67.9,82.2
2021-08-03,0600,390,103,171,29,1,42,15,0,5,7,16,0,0,1,71.6,85.2
2021-08-03,0700,277,20,165,30,4,34,7,0,4,5,7,0,0,1,72.2,88.5
2021-08-03,0800,263,18,146,31,2,44,9,1,2,3,5,0,0,2,74.3,89
2021-08-03,0900,298,17,172,25,3,44,17,0,2,9,9,0,0,0,75.1,88.6
2021-08-03,1000,323,22,177,36,7,45,17,0,3,6,8,0,0,2,71.5,87.7
2021-08-03,1100,276,27,151,22,7,40,11,0,1,12,4,0,0,1,73.1,88.4
2021-08-03,1200,335,38,165,34,9,59,14,0,3,9,4,0,0,0,73.2,87.6
2021-08-03,1300,351,24,184,28,4,59,25,0,5,10,8,0,0,4,72.8,88.9
2021-08-03,1400,375,32,196,35,2,59,9,0,6,14,19,0,0,3,73.6,88
2021-08-03,1500,403,45,207,22,7,62,21,0,9,20,7,0,0,3,69.4,82.7
2021-08-03,1600,416,58,197,37,5,61,15,2,8,14,15,0,0,4,70.6,84.9
2021-08-03,1700,417,47,211,43,6,53,19,0,4,16,14,0,0,4,69.5,81.5
2021-08-03,1800,387,47,185,24,3,69,9,1,11,18,16,0,0,4,68.6,81
2021-08-03,1900,314,35,123,22,5,59,16,1,3,28,21,0,0,1,65.3,78.9
2021-08-03,2000,236,3,119,19,6,39,8,0,2,21,19,0,0,0,70.9,83.9
2021-08-03,2100,236,3,86,19,4,49,8,0,12,38,15,0,0,2,65.5,79.1
2021-08-03,2200,257,5,94,18,4,49,8,1,7,42,26,0,0,3,65.9,81.2
2021-08-03,2300,198,2,61,11,5,60,10,0,9,23,17,0,0,0,68.6,82.6
2021-08-03,07-19,4121,395,2156,367,59,629,173,4,58,136,116,0,0,28,71.8,86.4
2021-08-03,06-22,5297,539,2655,456,75,818,220,5,80,230,187,0,0,32,71,85.5
2021-08-03,06-00,5752,546,2810,485,84,927,238,6,96,295,230,0,0,35,70.7,85.1
2021-08-03,00-00,6884,604,3164,570,144,1212,310,8,111,400,319,0,0,42,70.8,85.3
2021-08-04,0000,206,0,54,17,12,57,6,0,8,32,18,0,0,2,69.8,84.6
2021-08-04,0100,193,1,41,8,17,57,4,0,4,36,23,0,0,2,71.6,84.4
2021-08-04,0200,163,0,47,9,17,39,10,0,6,13,22,0,0,0,71.8,87.2
2021-08-04,0300,191,2,49,11,11,69,13,0,4,17,14,0,0,1,73.7,87.2
2021-08-04,0400,169,1,68,18,4,39,7,0,4,17,9,0,0,2,74.2,86.4
2021-08-04,0500,282,46,92,34,4,49,17,0,8,16,16,0,0,0,70,84.3
2021-08-04,0600,368,91,163,25,3,44,13,0,5,6,17,0,0,1,69,84.2
2021-08-04,0700,297,23,180,24,2,35,9,0,5,4,12,0,0,3,72.5,90.1
2021-08-04,0800,293,19,162,25,5,45,11,0,0,9,16,0,0,1,72.3,87.6
2021-08-04,0900,266,23,152,24,0,33,18,1,0,5,9,0,0,1,70.2,89.1
2021-08-04,1000,313,16,173,23,3,53,22,0,2,12,7,0,0,2,72.5,86.9
2021-08-04,1100,313,19,161,35,4,53,16,0,3,15,6,0,0,1,71.6,83.3
2021-08-04,1200,324,42,157,20,4,50,24,0,8,13,5,0,0,1,72.8,89.1
2021-08-04,1300,326,26,156,39,9,58,14,1,4,9,8,0,0,2,72.6,89.8
2021-08-04,1400,378,33,192,41,5,67,13,1,6,12,7,0,0,1,71.7,85.5
2021-08-04,1500,372,38,168,39,2,59,15,2,6,25,13,0,0,5,70.6,82.6
2021-08-04,1600,426,54,200,41,4,71,12,1,4,16,21,0,0,2,67.8,81.4
2021-08-04,1700,354,42,175,27,5,57,14,0,5,13,14,0,0,2,72,87.6
2021-08-04,1800,392,49,185,33,3,65,13,0,5,21,16,0,0,2,69.1,83
2021-08-04,1900,293,15,132,17,7,54,14,0,7,27,19,0,0,1,66,78.4
2021-08-04,2000,263,11,112,16,4,49,8,0,8,30,24,0,0,1,67.9,83.1
2021-08-04,2100,239,6,92,12,5,61,8,0,6,23,25,0,0,1,67.5,78.3
2021-08-04,2200,220,2,78,15,5,45,7,2,11,28,25,0,0,2,67.2,78.3
2021-08-04,2300,203,2,76,15,9,43,8,0,4,25,19,0,0,2,69.1,81.5
2021-08-04,07-19,4054,384,2061,371,46,646,181,6,48,154,134,0,0,23,71.2,86.6
2021-08-04,06-22,5217,507,2560,441,65,854,224,6,74,240,219,0,0,27,70.4,85.7
2021-08-04,06-00,5640,511,2714,471,79,942,239,8,89,293,263,0,0,31,70.2,85.3
2021-08-04,00-00,6844,561,3065,568,144,1252,296,8,123,424,365,0,0,38,70.5,85.1
2021-08-05,0000,184,0,43,16,9,59,4,0,4,31,15,0,0,3,67.5,78.7
2021-08-05,0100,190,0,51,14,12,65,8,0,4,22,14,0,0,0,71.4,87.2
2021-08-05,0200,154,3,62,12,14,37,5,0,4,7,8,0,0,2,75.3,91.7
2021-08-05,0300,145,2,44,14,7,42,11,0,3,9,13,0,0,0,74.9,87
2021-08-05,0400,195,2,66,17,6,57,12,0,2,13,19,0,0,1,72.1,85.5
2021-08-05,0500,262,50,90,33,1,46,12,0,1,13,15,0,0,1,70,83.5
2021-08-05,0600,360,76,155,21,3,50,15,0,6,11,21,0,0,2,67.1,84
2021-08-05,0700,299,26,172,29,1,42,9,0,4,7,7,0,0,2,72.7,86.8
2021-08-05,0800,296,10,169,42,4,37,8,0,1,6,16,0,0,3,72.1,87.6
2021-08-05,0900,326,20,181,31,3,49,14,1,4,12,11,0,0,0,72.2,87.5
2021-08-05,1000,299,14,177,24,5,44,10,0,5,10,10,0,0,0,68.3,86.2
2021-08-05,1100,326,20,179,30,4,54,7,0,2,13,15,0,0,2,68.9,82.8
2021-08-05,1200,326,45,176,35,6,31,10,0,9,4,10,0,0,0,72.8,88
2021-08-05,1300,352,33,176,44,7,47,22,0,3,12,7,0,0,1,70.6,86.9
2021-08-05,1400,407,40,216,39,7,45,26,0,4,20,9,0,0,1,69,85.5
2021-08-05,1500,375,41,183,27,5,63,11,0,5,23,15,0,0,2,70,82.8
2021-08-05,1600,368,58,175,30,4,43,8,0,5,19,24,0,0,2,69,80.8
2021-08-05,1700,412,38,210,33,4,73,11,2,3,22,13,0,0,3,69.3,85.1
2021-08-05,1800,365,42,177,31,3,44,10,1,15,24,17,0,0,1,70.4,85.5
2021-08-05,1900,281,24,135,21,8,43,9,0,2,23,16,0,0,0,69.8,85.4
2021-08-05,2000,214,11,99,19,8,36,6,0,4,18,13,0,0,0,67.8,87.8
2021-08-05,2100,241,5,92,20,6,53,11,0,7,22,23,0,0,2,68,82.9
2021-08-05,2200,218,7,71,13,5,47,11,0,5,34,23,0,0,2,66.2,78.2
2021-08-05,2300,190,2,53,20,5,44,10,0,5,25,25,0,0,1,66.5,82.2
2021-08-05,07-19,4151,387,2191,395,53,572,146,4,60,172,154,0,0,17,70.4,85.5
2021-08-05,06-22,5247,503,2672,476,78,754,187,4,79,246,227,0,0,21,69.9,85.1
2021-08-05,06-00,5655,512,2796,509,88,845,208,4,89,305,275,0,0,24,69.6,85
2021-08-05,00-00,6785,569,3152,615,137,1151,260,4,107,400,359,0,0,31,70,85.1
2021-08-06,0000,240,0,78,19,5,77,9,0,1,31,20,0,0,0,70,81
2021-08-06,0100,153,0,30,9,13,51,4,1,3,26,14,0,0,2,70.1,81.4
2021-08-06,0200,155,1,50,11,22,41,5,0,2,10,10,0,0,3,76.3,88.5
2021-08-06,0300,172,1,53,25,11,36,10,1,7,12,16,0,0,0,71.6,84.4
2021-08-06,0400,189,3,69,18,6,45,14,0,4,12,18,0,0,0,72.8,88.4
2021-08-06,0500,260,46,98,30,3,47,13,0,3,11,9,0,0,0,71.7,85
2021-08-06,0600,351,77,168,24,3,48,12,0,4,6,6,0,0,3,70.2,88.1
2021-08-06,0700,308,30,184,32,3,36,5,0,0,7,10,0,0,1,75.9,93.6
2021-08-06,0800,271,29,154,26,4,38,6,0,1,4,9,0,0,0,74.6,90.3
2021-08-06,0900,280,20,176,28,1,28,7,0,2,8,10,0,0,0,75.2,90.6
2021-08-06,1000,335,30,174,34,6,50,16,0,4,12,9,0,0,0,74,89.6
2021-08-06,1100,343,33,176,36,3,51,16,0,4,15,8,0,0,1,71.6,85.3
2021-08-06,1200,391,43,198,36,3,73,16,0,6,9,7,0,0,0,70.9,85.6
2021-08-06,1300,404,42,229,38,2,44,14,0,10,17,6,0,0,2,71.5,87.5
2021-08-06,1400,384,28,224,44,5,44,12,1,6,9,9,0,0,2,71.4,88.9
2021-08-06,1500,398,47,211,34,6,59,11,0,5,9,14,0,0,2,71.6,86.3
2021-08-06,1600,438,51,238,48,7,57,10,0,5,8,11,0,0,3,66.3,81.4
2021-08-06,1700,478,57,268,39,6,64,7,0,7,16,11,0,0,3,65.8,82.8
2021-08-06,1800,385,44,222,24,3,42,10,0,4,13,18,0,0,5,69.1,87.4
2021-08-06,1900,303,21,164,19,4,41,13,0,3,18,16,0,0,4,66.8,83.3
2021-08-06,2000,295,13,167,16,3,36,8,1,4,29,15,0,0,3,66.7,82.3
2021-08-06,2100,274,8,150,18,3,39,11,0,5,23,17,0,0,0,68.6,83.3
2021-08-06,2200,270,7,142,16,3,45,12,0,5,21,19,0,0,0,69.7,82
2021-08-06,2300,222,0,126,11,6,41,1,0,3,19,15,0,0,0,70.7,85.3
